id	name	genres	followers	popularity
1ElIXQ8RLwPEROPcvqE8md	Thế Bảo		3292	27
5Ib3D8UtLdYZjhVNWzwfoH	Nguyen Ha	indie viet, v-pop, vietnamese singer-songwriter	176151	42
7GcVOOrldYLwxGrCkELOno	Rebzyyx	hyperpop, sped up, viral rap	230313	64
0LWHFUzXPTl9BDdJHDE001	hoshie star	pink noise, scenecore	34687	61
66CXWjxzNUsdJxJ2JdwvnR	Ariana Grande	dance pop, pop	85939438	91
0fA0VVWsXO9YnASrzqfmYu	Kid Cudi	hip hop, ohio hip hop, rap	6205824	82
6wZ01tGqWDyJ6vykbeaIFA	Kidz	vietnamese melodic rap	33748	37
3RqBeV12Tt7A8xH3zBDDUF	Kelsea Ballerini	contemporary country, country, pop	955493	71
49tQo2QULno7gxHutgccqF	LANY	la pop, pop	5216333	76
4p0TIEmgyGRqatB0A2jhvr	KProx	viet lo-fi	6489	28
5MLIxVYkY4Fc2dwdaYSS8G	Suriel Hess	alt z, sad rap	140347	61
1SwmXTElW9TlkK2Rydgb4D	PlayaPhonk	drift phonk	237556	66
1iuGd0kNu2eqLwP9DFGCNY	VTORNIK	russian drill, russian hip hop	54509	59
3kXvE7gEBfGkwDaknMngF7	Phonk		47161	59
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
181bsRPaVXVlUKXrxwZfHK	Megan Thee Stallion	dance pop, houston rap, pop, rap, trap queen	7326978	80
42daDEQTdYaqtHG5sH5HMD	Celina Sharma		23597	51
58LXBTOy629nyAjqX8iUTE	Harris J.		217315	51
48JtfAggQQpfUXQNxkGm5U	Dept	chill r&b	127588	58
63P6hjn73jNbnEFT0gKWKk	Ashley Alisha		10549	52
7pxMZWBZWMMRH3USeGtu1I	nobody likes you pat	gen z singer-songwriter	10404	50
00OF0nwYaoBSO3AnPVq3vE	Johnny Stimson	chill r&b, pop	196108	57
06HL4z0CvFAxyc27GXpf02	Taylor Swift	pop	64340586	100
6zn0ihyAApAYV51zpXxdEp	10cm	k-indie, k-pop, korean pop	400850	59
4fxd5Ee7UefO4CUXgwJ7IP	Giveon	pop, r&b	2683399	80
2CLdtsyD2NsTOBBOVr7fi8	MONSTAR	v-pop	90376	48
3AVfmawzu83sp94QW7CEGm	Astrid S	alt z, dance pop, norwegian pop, pop, tropical house	1269592	69
64tJ2EAv1R6UaZqc4iOCyj	YOASOBI	j-pop, japanese teen pop	4707866	76
5Pwc4xIPtQLFEnJriah9YJ	OneRepublic	piano rock, pop	14727149	85
7vk5e3vY1uw9plTHJAMwjN	Alan Walker	electro house	36415253	81
2LkkwxA19J8C52wPQl5bG6	Jamie Miller	pop, pop soul	399084	67
7z5WFjZAIYejWy0NI5lv4T	Dan + Shay	contemporary country, country, country road, pop	2810648	74
1uNFoZAHBGtllmzznpCI3s	Justin Bieber	canadian pop, pop	68405554	91
7blXVKBSxdFZsIqlhdViKc	Valley	electropop, indietronica, pop, post-teen pop	175004	61
1gBUSTR3TyDdTVFIaQnc02	NCT DREAM	k-pop, k-pop boy group	5811933	74
1uNFoZAHBGtllmzznpCI3s	Justin Bieber	canadian pop, pop	68405554	91
40FmJcZFhzbd6P9w4eXqgS	Sandro Malandro	mexican hip hop	36137	56
3ghRXw2nUEH2THaL82hw8R	La K'onga	cuarteto	1361313	72
3hHKSLqpEWNAsCjbvVb1te	Nal		25938	35
64tJ2EAv1R6UaZqc4iOCyj	YOASOBI	j-pop, japanese teen pop	4707866	76
4EHs9VIMP9vxOhYsS4jDuX	Hoàng Vương		297	20
15BdWDB7smcW5zPsl26u44	Ngô Anh Đạt		9825	33
6Zx90B1VRgR4TB01S87duQ	Anh Phan	vietnamese hip hop	25072	35
6a9RTecWCuJlLXekSsa6k4	Tùng Chùa		333	20
1qdb7jDQjPd8WWpayCRh5V	Larria.	vietnamese electronic	2061	34
3XOuN4VDN4EL0GjKov5mWL	Ha Nhi	v-pop	52133	52
2YJjdbWUlFUPMyveMVft5k	Khải		3014	32
6q7zgDxCtOdvzKnTK6Er4x	Nguyễn Minh Xuân Ái		137	19
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
3XIEdFeFLXEt0dovJX3uYu	Mai Ngô		142	19
0z1BxmlQBMGmM99NI8tlAd	FiGDee	viet lo-fi	2352	27
1WvNgEoB66jmHodcj15Zi9	B Ray	v-pop, vietnamese hip hop	373658	49
6SKusTjOAPsTZ6kareKQdm	TAEYONG	k-pop	999832	57
3DZrLuJOQFKqV2sjMsKb1V	JENO		40922	54
5wrZ59w1ndSBlPeUj2f6Fs	HENDERY		13233	53
5yyf4YDCKGaa71SC7KRw2L	YANGYANG		12967	53
2P1id80CMwR5R5cwcyIIAi	GISELLE		31240	53
2NRcG7E1j2sSi8vnUzCcpi	Quân A.P	v-pop	268389	43
7dFC6SVFS2YkIcRfE2SyfV	Dab	vietnamese melodic rap	3823	40
44ZNcW1ZSGB9oqX1ALnriH	Xesi		4194	36
4jQZaxfgwiUJFQagCyZNV4	Ricky Star	vietnamese hip hop	38224	39
7tYKF4w9nC0nq9CsPZTHyP	SZA	pop, r&b	9421649	94
581C5Qwl87TskfBEzuoisu	Cafuné	brooklyn indie	126960	69
3E6LGptA8lBEXPHAQCE3vr	Kai Đinh	v-pop, viet lo-fi	13599	37
0IdAjS2LRieBR3gzoazdAw	MIN	v-pop	838518	54
0lAWpj5szCSwM4rUMHYmrr	Måneskin	indie rock italiano, italian pop	6587971	80
1McMsnEElThX1knmY4oliG	Olivia Rodrigo	pop	22736159	84
41X1TR6hrK8Q2ZCpp2EqCz	bbno$	canadian hip hop, dark trap, vapor trap	1156353	74
2IDLDx25HU1nQMKde4n61a	Rich Brian	indonesian hip hop	2111697	72
1xfmPLQJuQ5xyjXhmLWntH	Yan Nguyễn	viet remix	2806	33
5cj0lLjcoR7YOSnhnX0Po5	Doja Cat	dance pop, pop	23549018	88
66CXWjxzNUsdJxJ2JdwvnR	Ariana Grande	dance pop, pop	85939438	91
0K87f3owemzI8NUCoEIXOB	vaultboy	pop	133475	67
16nTcForrPxEZsqqJUodt4	BD Media Music	vinahouse	39478	38
16nTcForrPxEZsqqJUodt4	BD Media Music	vinahouse	39478	38
4gzpq5DPGxSnKTe4SA8HAU	Coldplay	permanent wave, pop	40573758	89
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
78rUTD7y6Cy67W1RVzYs7t	PinkPantheress		1432264	76
64M6ah0SkkRsnPGtGiRAbb	Bebe Rexha	dance pop, edm, pop, post-teen pop	7800255	84
4exLIFE8sISLr28sqG1qNX	Travis Barker	rap rock	401749	71
3HqSLMAZ3g3d5poNaI7GOU	IU	k-pop	7633970	72
00FQb4jTyendYWaN8pK0wa	Lana Del Rey	art pop, pop	19546837	90
2CLdtsyD2NsTOBBOVr7fi8	MONSTAR	v-pop	90376	48
2aQnC3DbZB9GbauvhAw7ve	AMEE	v-pop	826968	54
7LLfmKhGZI11XO0dO4xDI7	Anh Tú	v-pop	49211	40
4RPhZ2g5GYff0hKNBlZKXh	Ali Hoang Duong	v-pop	14838	34
027TpXKGwdXP7iwbjUSpV8	The Walters	chicago indie	437334	72
1ZwhhTSUPr7EBZHd1GjOT7	mehro	gen z singer-songwriter	178620	62
7f4ignuCJhLXfZ9giKT7rH	NCT 127	k-pop, k-pop boy group	6041175	72
01XYiBYaoMJcNhPokrg0l0	STAYC	k-pop, k-pop girl group	1103059	68
2gpFIVZUCq1gf8RALTZaWj	Lucy Bennett		139	57
26AHtbjWKiwYzsoGoUZq53	Pentatonix	a cappella	3462079	82
4ufh0WuMZh6y4Dmdnklvdl	BAEKHYUN	k-pop	2507754	64
06HL4z0CvFAxyc27GXpf02	Taylor Swift	pop	64340586	100
4sTQVOfp9vEMCemLw50sbu	Galantis	dance pop, edm, electro house, pop, pop dance, tropical house	3299778	74
1Cs0zKBU1kc0i8ypK3B9ai	David Guetta	big room, dance pop, edm, pop, pop dance	25173806	89
3e7awlrlDSwF3iM0WBjGMp	Little Mix	dance pop, girl group, pop, post-teen pop, talent show, uk pop	10993374	78
4Uc8Dsxct0oMqx0P6i60ea	Conan Gray	bedroom pop, pop	7174293	82
0HJsX1aTdgG1VDIRDiseSJ	Sarah Barrios	alt z	29139	49
2FLqlgckDKdmpBrvLAT5BM	Eric Nam	k-pop	1975443	63
7nqOGRxlXj7N2JYbgNEjYH	SEVENTEEN	k-pop, k-pop boy group	8130063	79
0du5cEVh5yTK9QJze8zA0C	Bruno Mars	dance pop, pop	45044610	88
3jK9MiCrA42lLAdMGUZpwa	Anderson .Paak	escape room	2269836	79
6PvvGcCY2XtUcSRld1Wilr	Silk Sonic	neo soul	759956	75
2wY79sveU1sp5g7SokKOiI	Sam Smith	dance pop, pop, uk pop	21087272	89
57LYzLEk2LcFghVwuWbcuS	Summer Walker	pop, r&b, rap	4416214	80
0jhNzTzC1CZaf2FFgBVCMT	Os Parazim	forro, sertanejo pop	60067	59
1LIuN7ov1IBQDdLsU83ojl	Hugo & Guilherme	arrocha, sertanejo pop	873936	79
3p7PcrEHaaKLJnPUGOtRlT	Henrique & Juliano	arrocha, sertanejo universitario	17351573	82
7gIeuq2qBfYhO1budb6TSQ	DG e Batidão Stronda	arrocha, arrochadeira	47988	59
3CIIaeZuFYrAD6PRVyuO4U	Felipe Amorim	arrocha, arrochadeira	442735	74
3PZTvUS5fUUhV3EKAjqdZk	Mc Danny	rave funk	99977	64
5fa13NJjmn2uQ3dxZDi2Ge	Bich Phuong	v-pop	1182922	46
0qkGQFUrj8ERPAZcdpa79j	Phuc Du	v-pop	16509	46
3T3DOlgOEkr243zdzFCrXW	GDucky		12657	40
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
2KUMXzsDcJqXZW0CRh07zP	Uyên Linh	v-pop	176539	41
4Ge1IRZXybQw8c9m6fC3w3	尹昔眠	chinese viral pop, zhongguo feng	2839	42
3wy13YSYYRRdl7PiyPqczx	小田音乐社	chinese viral pop	1272	38
5U1dINFKjJlYNOSdMrHlRh	16 Typh	vietnamese hip hop	177557	39
4jIoCS5bJr2TQ2SIbSPnwR	16 BrT	vietnamese hip hop	1173	27
2UK55AFshflMYHdBySyVoC	CARA	v-pop	14604	30
2o5jDhtHVPhrJdv3cEQ99Z	Tiësto	big room, brostep, dance pop, dutch edm, edm, house, pop dance, slap house, trance, tropical house	6634021	84
790FomKkXshlbRYZFtlgla	KAROL G	reggaeton, reggaeton colombiano, urbano latino	30726668	87
62GMhABXxUBGxvaS62fxs6	Chu Thúy Quỳnh		7874	37
5ST4NrWLKpbuV1KLRK3xNL	Vu Trung Quan	viet lo-fi	12545	31
71Cy7nzbfpuGJAS5FGxm93	Khoi Vu	vietnamese hip hop	25307	43
2wXfxsKKb2xIRdIHuPKGNj	Thỏ		170	23
7uU7S5FLq7ZZABczz5xstR	Hồ Văn Quý		1759	23
0eu5rO5SFhiupVgf5woh9H	XAM		38	23
3kft86DbqCNr7rjq3pEj0G	Sarah Cothran	gen z singer-songwriter	271565	61
64tJ2EAv1R6UaZqc4iOCyj	YOASOBI	j-pop, japanese teen pop	4707866	76
1gm1katIowFM22Ldqcw6DK	Ricky Rich	swedish hip hop, swedish trap pop	177580	64
3pjq2pDV9RR6VY55wBjVnp	Dardan	albanian hip hop, german hip hop	968359	71
5lU3mLIonARnLpRtp5f77M	DJ Gimi-O	albanian pop, tallava	110201	66
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
0ZbgKh0FgPYeFP38nVaEGp	Obito	v-pop, vietnamese hip hop, vietnamese melodic rap	71944	43
5kooMseQPNPTz5y1UCM5UR	Pjpo	vietnamese hip hop	8040	25
56su1iNcOlGUPEtBoOoJ5D	Datmaniac	vietnamese hip hop	29378	28
5n4HPFtb9AUMQMAw8asZu6	Southalid		754	30
0OECMkZp1koXqQLQrMizHb	Vicky Nhung	v-pop	31855	46
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
4cuCzi4VvHHwwowu56Ejm5	Mai Âm Nhạc	v-pop	3699	19
3LbBKYlyMaATS8IIe7HJ0d	Hoàng Duyên	v-pop	40126	46
4mr4X9nJC8DPlNukWbgAaI	HYBS	chill r&b	92357	60
6OzE2OdvV2tGAxSBsBuZ74	Hoàng Dũng	v-pop, vietnamese singer-songwriter	457423	55
64k5e9kV9MdukXjFrR5R37	Jessi	k-pop	1577993	63
7zYj9S9SdIunYCfSm7vzAR	JEON SOMI	k-pop, pop	1736071	62
5fZISrWpU2tsvIzkxxad72	Hyarways	v-pop, viet lo-fi	9051	39
2rKtPYcwYmevNcaqzJOwvf	MANBO	v-pop, vietnamese hip hop	56749	44
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
5ulyphh5uJrH4Gb1JpSMkV	HURRYKNG	vietnamese hip hop	2742	41
2cVTYSIzatkm0RXjOGsHb4	REX		30	27
6NmGVS8nPcqW6tnevWF3Zg	Trung Tu		1660	28
5Cf9nBDNc99UFkq9Yqap7Q	Trung Quân	v-pop	415068	52
4hFc1FC8qA7XFF1XrTwlsJ	Aria Ohlsson		6286	40
52UlQPpkuAzH3BTfRDevYc	Doãn Hiếu	v-pop	54489	38
3euFcFd5Dc7JAz6t7oKg7m	BMZ		168	50
1adGvsK8A0XG2D18ufk7fZ	Hayd	gen z singer-songwriter	208382	61
6hfwwpXqZPRC9CsKI7qtv1	Alina Baraz	electropop, etherpop, pop, r&b	1217454	67
16nTcForrPxEZsqqJUodt4	BD Media Music	vinahouse	39478	38
5TSjLaWHQ69GaALubAM7gR	Tăng Phúc	v-pop	155166	44
5j5vJBQTJARLJspItqVyvE	Kiên Trịnh	indie viet	46761	37
1McMsnEElThX1knmY4oliG	Olivia Rodrigo	pop	22736159	84
7FIqXqYZHMomTAcTXF4UHu	Milky Day	chill r&b	35523	53
1XLYJ9VzlgEpBdlkC4MhOL	frad	anime lo-fi	141766	57
2OuXA3zTqSBjchwV4jD5gL	Hayne		6524	49
7vk5e3vY1uw9plTHJAMwjN	Alan Walker	electro house	36415253	81
5rGrDvrLOV2VV8SCFVGWlj	Imanbek	dance pop, edm, electro house, pop dance, slap house, tropical house	168823	76
3TVXtAsR1Inumwj472S9r4	Drake	canadian hip hop, canadian pop, hip hop, rap, toronto rap	69983083	97
0Y5tJX1MQlPlqiwlOH1tJY	Travis Scott	rap, slap house	21557373	91
1gBUSTR3TyDdTVFIaQnc02	NCT DREAM	k-pop, k-pop boy group	5811933	74
06HL4z0CvFAxyc27GXpf02	Taylor Swift	pop	64340586	100
0hEurMDQu99nJRq8pTxO14	John Mayer	neo mellow, singer-songwriter	5708595	78
06HL4z0CvFAxyc27GXpf02	Taylor Swift	pop	64340586	100
1e7K8jD3wRuQfnwDAOeGqe	Fiji Blue	chill pop, chill r&b, pop	215607	62
7lXNgd3DBtJa3cPVDvWWYM	Victoria Hall		30	40
4Uc8Dsxct0oMqx0P6i60ea	Conan Gray	bedroom pop, pop	7174293	82
33crDRqANd3NQHJagZkQ7O	slchld	canadian contemporary r&b, chill r&b, pop	278461	58
7htQnykNfk2Bu39bSw7owz	ame		590	65
06HL4z0CvFAxyc27GXpf02	Taylor Swift	pop	64340586	100
6eUKZXaKkcviH0Ku9w2n3V	Ed Sheeran	pop, uk pop	106484775	91
51DevdOxIJin6DB1FXJpD1	UZI	turkish trap	2242921	77
4tuJ0bMpJh08umKkEXKUI5	Gracie Abrams	alt z, indie pop, pop	707305	69
12GqGscKJx3aE4t07u7eVZ	Peso Pluma	corrido, nueva musica mexicana, sad sierreno	293119	79
7vUl41Mg2BGkAWQcK6ptJ2	井胧	chinese viral pop	13555	43
6cK3NBO6uP7hh0oyuVELFl	Saweetie	cali rap, dance pop, pop, rap, trap queen	1710852	73
5cj0lLjcoR7YOSnhnX0Po5	Doja Cat	dance pop, pop	23549018	88
1tJo3demkLZyzZ3ZNQTCxx	Luong Minh Trang		2384	27
3JWIaDWHJq11w1xPqJStEv	Hustlang Robber	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	40486	38
0wqus4nTxIoJvLZLwBt8Df	Rapital	v-pop, vietnamese melodic rap, vietnamese trap	101768	46
6Ad6O0EmgHoTbu6fd69z50	RPT Groovie		92	38
3Ib80uqrBka6P4ncx6vJRF	RPT Gonzo	vietnamese hip hop	2160	32
2J4G7Undz4fJJiQhBV6TZ0	Alex Lam		276	19
2J5B9kGwZXEaP7Ys4ai9Qz	Híu		13778	27
2KBCzFu6IEUuCiBpblpRRF	Bâu		141	26
3y0Tmt0epaxAHy6L89dGGC	Ngô Lan Hương	v-pop	25598	36
4owATw6JCMuUxeWdh3eiyg	Beowülf	lo-fi chill, sad lo-fi, sad rap	67167	54
1Jmkhzve9TuXHUUWGmpANw	Wxrdie	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	72230	46
2NjfBq1NflQcKSeiDooVjY	Tones And I	australian pop, pop	2986624	71
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
0okOBQvuWiPJnfvvmosphN	Như Việt	viet edm, vinahouse	11902	32
6HaRFcGE0OIbGpWbfyPVD0	ACV		819	43
2xK6qcvfXuFFbU0NL95aeo	Thịnh Suy	v-pop, vietnamese singer-songwriter	363094	55
4eBmz3ImQsubNUw6B8PWNH	Tài Muzik	viet remix	8830	33
4n7790mmwPOAaSSObHFhbr	Hoàng Hồng Quân		313	21
2qllFFjLWBw99dveSMxfz9	Pot		14	21
5Jy2etMAUSHY2wluQAypeg	Truzg		453	28
3mibIJiduF0MVLLAvHZAxw	Noo Phước Thịnh	v-pop	666767	47
5lRuI7jZMno275jJphvRjg	Khải Đăng		7686	32
0z1BxmlQBMGmM99NI8tlAd	FiGDee	viet lo-fi	2352	27
4POahBr8YCPNKGErIiofyx	Lyly	v-pop	140540	43
0tBmmwc8j8zbJxISwdsvjA	Andiez	v-pop, vietnamese singer-songwriter	255460	50
4sDsgLXhS6If9HrV2mwuSx	hooligan.	v-pop	30335	41
4fg8aMZ23d2bxKz7r2vt9v	Negav	vietnamese hip hop	5248	43
5Ib3D8UtLdYZjhVNWzwfoH	Nguyen Ha	indie viet, v-pop, vietnamese singer-songwriter	176151	42
1LEtM3AleYg1xabW6CRkpi	Đen	indie viet, v-pop, vietnamese hip hop, vietnamese trap	2899329	59
14RscV8jZp2WBjJMr3SNK9	Ngọc Linh		43	31
2xK6qcvfXuFFbU0NL95aeo	Thịnh Suy	v-pop, vietnamese singer-songwriter	363094	55
47mIJdHORyRerp4os813jD	League of Legends	speedrun, video game music	1539353	80
6oFs3qk4VepIVFdoD4jmsy	PVRIS	modern rock, pixie, pop emo, pop punk	617330	64
3HqSLMAZ3g3d5poNaI7GOU	IU	k-pop	7633970	72
6eUKZXaKkcviH0Ku9w2n3V	Ed Sheeran	pop, uk pop	106484775	91
3PhoLpVuITZKcymswpck5b	Elton John	glam rock, mellow gold, piano rock	10601312	86
5MfPm7ai5Y5vRePZ4MC9XL	space x	chinese viral pop	7917	52
3Ufoo4BPShhahtCSjgpBLP	Hứa Kim Tuyền	v-pop	48678	50
2CQZr2RPZmrcvDnaod1ldC	D.O.	k-pop	1579593	60
2xvW7dgL1640K8exTcRMS4	Chillies	indie viet, v-pop	774716	51
0dUYLC7DLjeS8gIh8cz2Pq	Jenevieve	alternative r&b, chill r&b, indie r&b	119165	57
1LEtM3AleYg1xabW6CRkpi	Đen	indie viet, v-pop, vietnamese hip hop, vietnamese trap	2899329	59
14RscV8jZp2WBjJMr3SNK9	Ngọc Linh		43	31
63SNH9m8M034lCGELVC1dm	Văn Mai Hương	v-pop	291210	48
3ZSbXArE6mxOleJnsumK4u	eAeon	k-indie, korean electropop	140397	53
2auC28zjQyVTsiZKNgPRGs	RM	k-rap	12066712	81
1LEtM3AleYg1xabW6CRkpi	Đen	indie viet, v-pop, vietnamese hip hop, vietnamese trap	2899329	59
7yquVKfxBuNFJbG9cy2R8A	Vu Cat Tuong	v-pop	495713	47
4bGPjihFEUsxf9LPn1epOv	Martin Arteta		7274	58
2uSVRVjYZ0PlJPdFHnBETu	creamy	lo-fi chill, sad lo-fi, sad rap	22548	68
2MDj296KJIfgWDNBtHzeFi	11:11 Music Group	sad lo-fi	10443	69
00OF0nwYaoBSO3AnPVq3vE	Johnny Stimson	chill r&b, pop	196108	57
57LYzLEk2LcFghVwuWbcuS	Summer Walker	pop, r&b, rap	4416214	80
7tYKF4w9nC0nq9CsPZTHyP	SZA	pop, r&b	9421649	94
52zMTJCKluDlFwMQWmccY7	LOONA	k-pop, k-pop girl group	2115858	65
6P5NO5hzJbuOqSdyPB7SJM	Ashe	alt z, pop	1280225	71
1Hsdzj7Dlq2I7tHP7501T4	Niall Horan	dance pop, pop, post-teen pop	9036255	76
3R80OE4RViOWbnuvqh0j8a	thuy	chill r&b, indie r&b, pop, r&b	144229	65
3KonOYiLsU53m4yT7gNotP	TREASURE	k-pop	2364743	71
0MBNzfGHTiPYag4DupDXUj	Sarah Kang	chill r&b	65574	57
51KbY36mrjHRQwvSbel74l	Jesse Barrera	chill r&b	40780	56
7gW0r5CkdEUMm42w9XpyZO	Laufey	gen z singer-songwriter	419275	70
19936UDQCsDm55HE0ZfFTM	Biały Szum do Snu		1522	54
5SAIMqA1ofjW4xp578jyvo	Głęboki Sen		78	53
1sjH5MbUZgGNjHmeF9UhA5	Sen i Relaks		16	53
1lMEWvvUlwzQ5OKB4w1HTn	Perdenin Ardındakiler	turkish alt pop	761538	63
25UNJbwGZSQKvz5cPLWlv3	Los Dos Carnales	corrido, musica mexicana, norteno, nueva musica mexicana	2318195	73
0XEYiIh3AzMl9lBaT3gNz7	Willistic	vietnamese hip hop, vietnamese melodic rap	11465	36
27yyGKpmW2nU5uUrMv2a2x	Young Milo	vietnamese melodic rap, vietnamese trap	6881	27
2WgfkM8S11vg4kxLgDY3F5	StarBoi3		26384	54
5cj0lLjcoR7YOSnhnX0Po5	Doja Cat	dance pop, pop	23549018	88
53hbIxngriO3apa2SXrS29	Trung Tâm Băng Đĩa Lậu Hải Ngoại	vietnamese hip hop	12142	30
29UQ130XMQDR55X4Rmjapd	Mingginyu	k-indie	16410	42
3oB1lv9FWDKbNOUvdTw75Q	Bình Gold	vietnamese hip hop, vietnamese trap	137544	40
4qPZYOg0Cr8cN53saMueqV	flechazowu		1210	22
0slOzRzTQb1RBBVJbvRITP	Quang Hùng MasterD	v-pop	16869	38
3eVa5w3URK5duf6eyVDbu9	ROSÉ	k-pop	3441038	64
2xK6qcvfXuFFbU0NL95aeo	Thịnh Suy	v-pop, vietnamese singer-songwriter	363094	55
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
0ZbgKh0FgPYeFP38nVaEGp	Obito	v-pop, vietnamese hip hop, vietnamese melodic rap	71944	43
2mYrvZz0fllkkUnZishGE4	Green		1075	33
2wqbmDDGHOrzvdOxAPe4JS	M NAIVE	vietnamese melodic rap	1606	27
281UvpFbknTux0tKxfSWRM	jimmi	vietnamese melodic rap	403	22
6qqNVTkY8uBg9cP3Jd7DAH	Billie Eilish	art pop, electropop, pop	73601622	89
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
3Wj34lTDJnPp70u4YCl4jz	Lil Wuyn	vietnamese hip hop, vietnamese melodic rap	83104	41
4ZSYaCMxF2k6maN3KTP17F	JayKii	v-pop	100041	42
7CSdLmKke7VFyb0ZJfl3W1	Heiakim	kawaii future bass	154777	52
6wZ01tGqWDyJ6vykbeaIFA	Kidz	vietnamese melodic rap	33748	37
2Fb6UfkVqn6HiyxAJCSL1k	LongTran Final		1523	22
66tegNzEwfuKGJHCmk5hvi	Đào Duy Quý		4387	29
5yp9ESuUDJHoPJlvO0inNt	Thereon		10	19
0axAywC6N1oXIqe4HQL2Gw	Nguyên	v-pop	8725	35
4sukkkUXTLXloBgZPRUEad	MC Wiz		252	25
1JPTuJJ7KzpwcDCOWkEjUb	Boyzed		155	21
37czgDRfGMvgRiUKHvnnhj	Öwnboss	brazilian edm	58499	68
0aOIluXr131XqrXFwFCFGT	Sevek		8860	66
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
0QGDb8TBWIT06W4BoyAggg	Finding Hope	chill r&b, pop	206203	55
0Y5tJX1MQlPlqiwlOH1tJY	Travis Scott	rap, slap house	21557373	91
2o08sCWF5yyo2G4DCiT7T9	HVME	slap house	55021	66
1ElIXQ8RLwPEROPcvqE8md	Thế Bảo		3292	27
00FQb4jTyendYWaN8pK0wa	Lana Del Rey	art pop, pop	19546837	90
1LEtM3AleYg1xabW6CRkpi	Đen	indie viet, v-pop, vietnamese hip hop, vietnamese trap	2899329	59
0vTUa2hbNHke3omoGxuKFm	Linh Cáo	v-pop, vietnamese hip hop	15556	43
2Xlia1jlI7JDki4Xa42uyK	Phạm Nguyên Ngọc	v-pop, vietnamese singer-songwriter	39618	48
3euFcFd5Dc7JAz6t7oKg7m	BMZ		168	50
3Tv1UzQAvn0v0hKTxisXnR	Kaito Shoma	drift phonk	81179	63
2ledyuziz6YjLK5Dw483Oc	DJ Paul	bounce, crunk, memphis hip hop, phonk, trap, underground hip hop	93217	62
5kkVPwCLmdkqaSQpptZtXj	Kingpin Skinny Pimp	crunk, dirty south rap, gangster rap, memphis hip hop, phonk, underground hip hop	47345	65
4fxd5Ee7UefO4CUXgwJ7IP	Giveon	pop, r&b	2683399	80
2xvW7dgL1640K8exTcRMS4	Chillies	indie viet, v-pop	774716	51
4rE3q5CrSJBYploWHtAP7Z	Magazine		990	25
1LEtM3AleYg1xabW6CRkpi	Đen	indie viet, v-pop, vietnamese hip hop, vietnamese trap	2899329	59
6p3fQJ4VuN0gfh6YGELGZT	Ngọt		6	17
3bmXBpObvRATnT7ISrPQCD	Anh Khoa		4005	27
4mr4X9nJC8DPlNukWbgAaI	HYBS	chill r&b	92357	60
1uNFoZAHBGtllmzznpCI3s	Justin Bieber	canadian pop, pop	68405554	91
5D5Qbe1lf3aMnLsPSzXItu	Tiffany Day	chill r&b, indie r&b	62956	51
66W9LaWS0DPdL7Sz8iYGYe	JP Saxe	alt z, canadian contemporary r&b, neo mellow, pop	391360	69
0ZED1XzwlLHW4ZaG4lOT6m	Julia Michaels	alt z, dance pop, electropop, pop, post-teen pop	4679550	76
4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	gauze pop, indietronica, shiver pop	3540431	79
7cVZApDoQZpS447nHTsNqu	LeeHi	k-pop, pop	1426719	67
0UntV1Bw2hk3fbRrm9eMP6	B.I	k-pop	590189	66
0OECMkZp1koXqQLQrMizHb	Vicky Nhung	v-pop	31855	46
1wmTwrBfPS2GMCEijR5SiP	Long Rex		7	42
2o8gT0fQmFxGNbowbdgeZe	DPR IAN	k-rap	650915	69
608c6CqBFogFms9icxSr2F	Dreamlux		41	53
0g4xsygciHCrujQzdXUudC	Jessé Aguiar	brazilian gospel	451264	63
2F9icYS5KP4Td9nbxIjo9q	Hadrian	mexican hip hop, trap mexicano	58212	57
4JNo6Q5KdcRf1vtSX9mB0S	João Gomes	arrocha	4663854	75
3hq7WoPJsrRP0KMSLhUgRz	Murilo Huff	arrocha, sertanejo pop	454935	74
6gLW5LlLEXdtWaS0EWfzaJ	Jorge	sertanejo universitario	25871	62
1JTE9COcdTunfsS8csD8VK	MeditarSons		758	48
