id	name	artist	genres	artist_followers	artist_popularity	markets	album	released_date	album_popularity	duration	explicit	popularity
6To8uOJh6syGXWPYn5Sphd	Đừng Kể Ai Nghe	D Blue,1nG	vietnamese hip hop,v-pop,vietnamese melodic rap	28506,13480	40,34	184	Đừng Kể Ai Nghe	2021-03-27	25	187317	False	37
7eMiIPI2h3lgTj4FqelYJH	Tự Em Đa Tình - Phong Dn Remix	Quinn,Phong DN	viet lo-fi	2536,11	33,23	183	Tự Em Đa Tình (Remix)	2021-05-29	29	212427	False	41
5r43qanLhUCdBj8HN3fa6B	Sunshine	OneRepublic	piano rock,pop	14700706	84	183	Sunshine	2021-11-10	70	163854	False	82
3oKk9jsLHp33io7g4tzzfg	Có Thể Là Bây Giờ Anh Không Thể	Kidz	vietnamese melodic rap	33394	37	183	Có Thể Là Bây Giờ Anh Không Thể	2021-07-23	26	89071	False	37
78wea5HF5zUuBkGncugUJw	Đế Vương - Ciray Vinahouse Remix	Dunghoangpham,ACV,Ciray	viet remix	7067,807,247	32,43,34	183	Đế Vương (Ciray Vinahouse Remix)	2021-12-07	27	199285	False	39
1Xmoej3kUKCFl9tvLsVe6U	lửa gần rơm lâu ngày cũng bén	Phùng Khánh Linh,39 Kingdom	v-pop	80628,559	50,28	183	lửa gần rơm lâu ngày cũng bén	2021-12-28	26	156500	False	38
48pkOAR0O4D8dZe4L1fEW6	Tháng Mấy Em Nhớ Anh?	Ha Anh Tuan	v-pop	864582	47	183	Tháng Mấy Em Nhớ Anh?	2021-04-01	26	300000	False	38
31sZ3f4En15JbGW4uIEH7D	figured u out	thuy	indie r&b,chill r&b,pop,r&b	142413	64	183	i hope u see this	2021-10-29	66	192000	False	64
3f1VyI0p27ouruPLxaipR9	Nụ Cười 18 20 - Lofi Version	Doãn Hiếu,BMZ	v-pop	53993,166	38,50	183	Nụ Cười 18 20 (Lofi Version)	2021-04-01	26	273069	False	37
22bPsP2jCgbLUvh82U0Z3M	The Way I Loved You (Taylor’s Version)	Taylor Swift	pop	64023844	100	183	Fearless (Taylor's Version)	2021-04-09	81	243136	False	81
5c1tswRpjj7Fyv9xb5a8RJ	confidence in me	Rangga Jones	chill r&b,singaporean pop,pop	9949	57	183	confidence in me	2021-10-01	51	162151	False	63
3DryLCFM5VcSok0yI5pzw6	Lý do nào để quay lại với nhau ?	VeeTee		992	28	183	Lý do nào để quay lại với nhau ?	2021-11-15	26	101590	True	37
3Kkjo3cT83cw09VJyrLNwX	Oh My God	Adele	british soul,pop,pop soul,uk pop	44603308	85	183	30	2021-11-19	81	225148	False	82
6yKJYa4ZJxw9JIzD7LfmcB	Đêm Lao Xao	Hoà Minzy	v-pop	116386	36	183	REPLY 2000 Xuân Hạ Thu Đông Rồi Lại Xuân	2021-01-26	34	239000	False	38
4OAuvHryIVv4kMDNSLuPt6	Red (Taylor's Version)	Taylor Swift	pop	64023844	100	183	Red (Taylor's Version)	2021-11-12	85	223093	False	76
6OGVcNuxuurNf8kTVimMZP	Giữa Đại Lộ Đông Tây - Live at XHTĐRLX	Uyên Linh	v-pop	175682	40	183	Giữa Đại Lộ Đông Tây (Live at XHTĐRLX)	2021-03-26	26	207500	False	38
1JQlK97Kzj9ddceqD5ZVaz	Có Anh Ở Đây Rồi (Lofi Ver.)	Orinn	vinahouse,viet remix,viet lo-fi	242346	48	183	Lâu Phai #2	2021-01-25	45	275130	False	38
4h3KlpOEXS6FxIpab6EKlf	INCOMING	MC ORSEN	drift phonk	91454	67	183	INCOMING	2021-07-02	65	140160	True	76
5UlnuulVAVmmesw4VzqHdG	Enemy - From the series Arcane League of Legends	Imagine Dragons,Arcane,League of Legends	video game music,speedrun,modern rock,rock	44056236,144972,1536429	88,74,80	183	Enemy (from the series Arcane League of Legends)	2021-10-27	67	173381	False	79
3azJifCSqg9fRij2yKIbWz	The Color Violet	Tory Lanez	melodic rap,canadian trap,pop rap,r&b,rap,toronto rap,trap,canadian hip hop	4914892	82	183	Alone At Prom	2021-12-10	79	226466	False	87
4lpvCG7eNzHAXwvMxWUNjz	No Blueberries	DPR IAN,DPR LIVE,CL	korean r&b,k-pop,k-rap	645015,867319,1085275	68,66,60	183	Moodswings in This Order	2021-03-11	68	185106	False	69
7cjcWHcKUzXF6epVTLofeR	Cơn Mưa Tình Yêu	Ha Anh Tuan,Phuong Linh	v-pop	864582,37300	47,28	183	Ngày Hát Đôi	2021-12-24	30	295186	False	38
6S3awWqO4rfczNFtkUe1ax	Như Mùa Tuyết Đầu Tiên (Theme Song From "Goblin")	Văn Mai Hương	v-pop	289580	48	183	Xuân Hạ Thu Đông Rồi Lại Xuân Tập 7	2021-03-05	33	222000	False	38
0PGAJ37n4O2AslZosr1YGx	Disaster	KSLV Noh	drift phonk	263517	70	183	Disaster	2021-06-21	68	84138	False	80
18XlJEroUwFo0tLZxscgXE	Lost	Maroon 5	pop	38943093	86	183	JORDI (Deluxe)	2021-06-11	63	172597	False	74
6fH70e3UxJFNmLApdijeGa	Đưa Nhau Đi Trốn - Live At Show Của Đen	Đen,Linh Cáo	vietnamese trap,indie viet,vietnamese hip hop,v-pop	2894709,15510	58,42	183	Show Của Đen	2021-09-30	40	265822	False	38
1ji3cJU0sobtsiNEZRvNVz	Bad example	たかやん	men chika	549750	62	182	2019 - 2021	2021-07-08	58	104269	False	63
0KYvs7DKC7Cl5IHmwpP13f	Override	KSLV Noh	drift phonk	263517	70	183	Override	2021-08-27	67	114624	False	79
0edtKj1oW6rJ9f4wRtLPPH	Traingazing	Sam Wills,Honey Mooncie	indie r&b,indie soul,chill r&b,uk contemporary r&b	47958,5574	58,52	183	Breathe	2021-06-04	62	214159	False	68
6o6PKPQH9c6egl0VROLpLN	P Q P	NATTAN	forro	1233816	72	183	Carona no Foguete	2021-12-03	59	157312	False	67
7A1Y4WZhvsyeKx4iG1ePX0	Que Esta Pasando	Fuerza Regida,Calle 24	musica mexicana,sierreno,corridos tumbados,corrido,nueva musica mexicana,sad sierreno	2101124,142702	80,66	183	Del Barrio Hasta Aquí, Vol. 2	2021-12-31	71	162475	True	67
6mLXOeT21ES6iZB8bfiGI6	SÀI GÒN CÓ EM (feat. Blacka)	RAP VIỆT,Blacka	vietnamese hip hop,v-pop,vietnamese melodic rap	950908,11539	48,32	184	Rap Việt Season 2 - Tập 2	2021-10-25	29	145428	False	38
7mSXu1Q76JGPLYolCKp3Xw	GPS	Pixel Neko,My Anh,LostOwl,Nam Ngo	indie viet,vietnamese hip hop,v-pop	13838,22787,38,16	34,39,23,23	184	GPS	2021-05-22	29	239041	False	41
0BJMgVrnWIvgYsjq8KaPeh	SCIENTIST	TWICE	k-pop,k-pop girl group	15860351	81	182	Formula of Love: O+T=<3	2021-11-12	73	194600	False	71
06XQvnJb53SUYmlWIhUXUi	怪物	YOASOBI	japanese teen pop,j-pop	4681751	76	184	怪物	2021-01-06	59	206000	False	71
0BTaaKT4RMbs5M73tOHX5Y	Alcohol-Free	TWICE	k-pop,k-pop girl group	15860351	81	182	Taste of Love	2021-06-11	63	210573	False	71
0ILLzffYNqZih4UcS4ZXIm	Hết Nhạc Con Về	Duy B,Not Afraid Music,RZ Mas	vietnamese hip hop,v-pop,vietnamese melodic rap	6803,563,920	21,22,29	184	Hết Nhạc Con Về	2021-04-22	27	193548	False	38
0qhvOkgg6bF2w5rXebXpIE	Mien An Nhien	Pham Minh Thanh		105	21	184	Mien An Nhien	2021-02-06	26	220182	False	38
3ZMAHJ3O5wGASx1JHMCcvs	Skyler	Sơn Tùng M-TP	v-pop,vietnamese melodic rap	3898710	58	184	Skyler	2021-01-28	27	134400	False	39
6a2CmP0QkzWup3fzgD2JIA	Hương (Cukak Remix)	Văn Mai Hương,Cukak	viet remix,v-pop	289580,103425	48,54	184	hương (Remix)	2021-10-08	30	211153	False	38
1UDQtZ20gVnrAw2fo4zc0T	Bất Bình Thường - Lofi	WHEE!,ThichDragon	indie viet,v-pop	3731,10	42,19	184	Bất Bình Thường (Lofi)	2021-11-01	24	222245	False	36
4364GLWQ3JuZMbZXSlgfVP	Lời Xin Lỗi Vụng Về - Ver Lofi	Quân A.P	v-pop	265481	43	184	Lời Xin Lỗi Vụng Về Ver Lofi	2021-03-13	25	258298	False	37
6uJurBp37z31DwL8FtZXDN	Tự Em Đa Tình	Quinn	viet lo-fi	2536	33	184	Tự Em Đa Tình	2021-05-25	27	257846	False	38
1is8gU4RVcN4J8xItxWoOY	I GUESS I'M IN LOVE	Clinton Kane	alt z,gen z singer-songwriter,pop	805042	69	184	I GUESS I'M IN LOVE	2021-08-20	66	204093	False	77
5lAnYvAIkSDNXqfo7DyFUm	Ain't Shit	Doja Cat	pop,dance pop	23457812	87	184	Planet Her	2021-06-25	85	174253	True	79
6huNf4dutXRjJyGn7f5BPS	Pray For Me	The Weeknd,Kendrick Lamar	pop,rap,conscious hip hop,canadian pop,west coast rap,canadian contemporary r&b,hip hop	54398701,22297409	96,89	184	The Highlights	2021-02-05	74	211420	True	80
3UnfOb5hmnf4KF7NIgAj9a	Weak	Larissa Lambert	chill r&b	38903	55	184	Weak	2021-01-22	57	159375	False	68
7sZ2QWlXZqODQkmxRnJGjT	Sài Gòn Hôm Nay Mưa - 1 9 6 7 Remix	JSOL,Hoàng Duyên	v-pop	39111,39976	42,45	184	Sài Gòn Hôm Nay Mưa (1 9 6 7 Remix)	2021-07-05	25	264041	False	36
6jGAh1bFnXt1Muj9zeHveZ	After Last Night (with Thundercat & Bootsy Collins)	Bruno Mars,Anderson .Paak,Silk Sonic,Thundercat,Bootsy Collins	soul,pop,afrofuturism,escape room,funk,neo soul,dance pop,p funk	44925818,2267777,758385,1021159,347316	88,79,75,73,67	184	An Evening With Silk Sonic	2021-11-12	71	249444	False	75
48QVLiGtXXexC9Qg5Ro7Si	Chia Cách Bình Yên (Lofi Version)	Quốc Thiên	v-pop	16601	30	184	Chia Cách Bình Yên (Lofi Version)	2021-11-18	27	269280	False	39
6SRsiMl7w1USE4mFqrOhHC	brutal	Olivia Rodrigo	pop	22605833	84	184	SOUR	2021-05-21	89	143746	True	79
4pryE6cN2gFL1FVF5fYINl	Leave The Door Open	Bruno Mars,Anderson .Paak,Silk Sonic	pop,dance pop,escape room,neo soul	44925818,2267777,758385	88,79,75	183	An Evening With Silk Sonic	2021-11-12	71	242096	False	72
0CtpOsb3IgkrIuhFOTxAyg	tí tách (bleu)	Khói	vietnamese hip hop,v-pop	192616	49	183	tí tách (bleu)	2021-12-24	25	227654	False	36
7EkWXAI1wn8Ii883ecd9xr	Freaks	Surf Curse	vegas indie,dreamo,surf punk,indie surf	838295	70	183	Freaks	2021-05-15	74	147062	False	86
2bZIDMpzVooosmPHn0tHnd	STEREOTYPE	STAYC	k-pop,k-pop girl group	1094490	67	183	STEREOTYPE	2021-09-06	61	191695	False	70
5Xo612vaDPJWsqo7HddLGy	Hạnh Phúc Mới - Heki Lo-Fi	Heki		61	19	183	Hạnh Phúc Mới	2021-11-15	25	128276	False	36
0zqBZqm5czQ3A4EoSdKFHj	Man On The Moon	Alan Walker,Benjamin Ingrosso	swedish pop,electro house	36353607,161637	81,63	183	World Of Walker	2021-11-26	69	178625	False	71
0ru6lPFg5WYzhvy9sl7I7P	Đêm Tiền Đồn	Phương Ý	vietnamese pop	1113	33	183	Hạnh Phúc Nơi Nào	2021-01-03	39	274436	False	41
0e1jTLA7rIkc4OkAm9bxD8	Dạ Khúc Dưới Ánh Trăng	Trinh Thang Binh	v-pop	446822	46	183	Dạ Khúc Dưới Ánh Trăng	2021-08-24	28	209304	False	40
5VEJZkWuGYlFVlyW7qldoh	247 Cuộc Gọi Người Lắng Nghe	Kidz	vietnamese melodic rap	33394	37	183	247 Cuộc Gọi Người Lắng Nghe	2021-06-08	24	110480	False	36
4hpfney9Bo57TNp1Ka9aSr	Remember Me - Onionn Remix Countdown 2021	Sơn Tùng M-TP,Onionn	v-pop,vietnamese melodic rap	3898710,2809	58,55	183	Remember Me (Onionn Remix Countdown 2021)	2021-02-08	26	197818	False	37
5902W4uHWzhtOff1UK7the	When I’m Gone (with Katy Perry)	Alesso,Katy Perry	pop,pop dance,edm,tropical house,electro house,dance pop	3878368,23982736	76,85	183	When I’m Gone (with Katy Perry)	2021-12-29	67	161266	False	79
3DM5gRvGj14fgL09qH5xtD	Đơn Giản Anh Yêu Em	Hồ Quốc Việt		58	21	183	Anh Chưa Thể Quên	2021-01-02	27	274520	False	38
6waGMOhiJ68iq8gpO3dqib	Ánh Đèn Phố	The Cassette	indie viet	15351	32	183	Rừng Đom Đóm	2021-09-06	34	282857	False	37
3BomnHfqKZCdPJC9bkGBjE	On My Way	Alan Walker,Sabrina Carpenter,Farruko	urbano latino,pop,latin hip hop,reggaeton,trap latino,alt z,electro house,post-teen pop,dance pop	36353607,4754089,14405001	81,77,84	183	World Of Walker	2021-11-26	69	193959	True	67
6aNwaPTMsGMAdgWlk60Kdy	Tình yêu như chén rượu	Khói	vietnamese hip hop,v-pop	192616	49	183	Tình yêu như chén rượu	2021-10-15	26	155542	False	37
6JIC3hbC28JZKZ8AlAqX8h	Cold Heart - PNAU Remix	Elton John,Dua Lipa,PNAU	australian dance,pop,glam rock,australian electropop,uk pop,aussietronica,alternative dance,edm,mellow gold,piano rock,dance pop	10571740,37668721,195339	85,88,74	181	The Lockdown Sessions	2021-10-22	72	202735	False	83
19gCnDoMbugHhF7eMpLpe1	Honesty	Pink Sweat$	chill r&b,pop,bedroom soul	1524531	70	183	PINK PLANET	2021-02-12	69	189000	True	69
6RiiSy9GzSwiyDEJDiMuKe	Something About You	Eyedress,Dent May	indie fuzzpop,mississippi indie,noise pop	1011810,31229	73,61	183	Mulholland Drive	2021-08-27	68	153312	False	78
5o5WaO9pzPhXSGIrTIYVce	Cherry Wine	grentperez	chill r&b	251121	64	183	Cherry Wine	2021-09-10	62	173286	False	73
5RBOcBpJXaNnHCGViJmYhh	The Perfect Girl	Mareux	dark synthpop	153103	69	183	The Perfect Girl	2021-12-08	72	194423	False	83
0JKEP4dB1riE6l7Kq5kJm1	Em Đừng Khóc	Chillies	indie viet,v-pop	773613	51	183	Qua Khung Cửa Sổ	2021-05-05	45	267230	False	37
0wxGIpOZbDR4RGy1sh3XhR	Meant To Be	Ber,Charlie Oriain	alt z,gen z singer-songwriter	52888,6441	56,53	183	Meant To Be	2021-10-06	59	163226	False	70
6v0UJD4a2FtleHeSYVX02A	I Drink Wine	Adele	british soul,pop,pop soul,uk pop	44603308	85	183	30	2021-11-19	81	376169	False	77
5YVNmwohNrDoo4f8EQ5htK	COWBELL WARRIOR!	Sxmpra	dark trap,drift phonk	103328	68	183	COWBELL WARRIOR!	2021-12-08	67	149461	True	79
03eyNjBM2mpx28H6kdaufN	Overwhelmed (Ryan Mack Remix)	Ryan Mack	irish pop,alt z,sad rap	157601	64	183	Overwhelmed (Ryan Mack Remix)	2021-07-14	66	103240	False	78
7kIKfYdXwrQd2XksI3V7Qj	Vết Mưa - Unplugged	Vu Cat Tuong	v-pop	493695	47	183	Trạm Không Gian Số 0 (Unplugged)	2021-08-08	38	222563	False	37
2J4DpqJCIuuM9WjtWHbjvd	Grey	Why Don't We	pop,dance pop,post-teen pop,boy band	3407485	71	183	The Good Times and The Bad Ones	2021-01-15	61	277694	False	65
3Lcjg6dwbrLWYj37WQgjOY	Vài Lần Đón Đưa	Ha Anh Tuan	v-pop	864582	47	183	ACOUS'84	2021-10-01	28	235000	False	37
25kxJg4ykcvM1wphY0yIwt	Green Tea & Honey	Dane Amar,Jereena Montemayor	chill r&b,bedroom soul,asian american hip hop	20395,35722	53,52	183	East Daygo Popstar	2021-06-25	54	222315	False	64
35HWGdRlsTQdRQbdfpVcWm	Ilegal	Grupo Recluta	musica mexicana,corrido,nueva musica mexicana	576412	69	183	Hablando Claro	2021-11-12	57	161900	False	67
2cc8Sw1OnCuA5bV8nqWqpE	You	Regard,Troye Sivan,Tate McRae	pop,pop dance,australian pop,edm,tropical house,viral pop,electro house,slap house,dance pop,pop edm	201938,7368508,3258502	70,77,80	183	You	2021-04-16	63	233386	True	75
54OBgO0Xwu20Jak9TMXbR7	Wellerman - Sea Shanty	Nathan Evans		288157	66	183	Wellerman (Sea Shanty)	2021-01-21	65	155333	False	77
1ynuDDHKN7P7fmJEljdCLd	Winter blossom	Dept,Ashley Alisha,nobody likes you pat	chill r&b,gen z singer-songwriter	126453,10457,10350	57,52,49	183	Spring in Winter	2021-02-13	50	168870	False	60
3gxxst9XVcNeFDhpV9qvM8	Em Là Nhất	kis,Hoàng KayLee,YAHY		3328,67,60	41,19,28	183	Em Là Nhất	2021-12-31	25	253724	False	36
3nNPVy9kzumdqMerDzNdUW	Vô Tình - Lofi	Xesi,Dang Minh		4177,54	36,21	183	Vô Tình (Lofi)	2021-12-21	25	217441	False	36
304uzYXYjPulJpLRJzuesX	24/7	Celina Sharma,Harris J.		23539,216338	50,50	182	CECE	2021-10-08	53	184478	False	65
1d7SExIGaDANOdD0lecJmS	Dại Khờ (feat. Anh Thu, CM1X)	D'CEE,Anh Thư,CM1X	nhac thieu nhi,vietnamese melodic rap	371,162,2471	24,26,37	183	Dại Khờ (feat. Anh Thu, CM1X)	2021-02-23	25	185739	False	36
6D9uQpS7Bnk9VsuTD0F3vn	for ya	蒋小呢	chinese melodic rap,chinese viral pop	2051	45	183	for ya	2021-04-05	46	153854	False	57
2LMBMRRERvUNbOAOOUyku8	Sang Xịn Mịn	Gill,Kewtiie	vietnamese trap,vietnamese hip hop	16283,2772	35,43	183	Sang Xịn Mịn	2021-05-02	26	221538	False	38
7gwogHFBjQRjIAEqFgGfAk	Câu Hứa Chưa Vẹn Tròn	Phát Huy T4	viet remix	20286	34	183	Câu Hứa Chưa Vẹn Tròn	2021-10-25	26	271864	False	37
474VqnPDr0251lsQBB8sQB	Butter - Megan Thee Stallion Remix	BTS,Megan Thee Stallion	pop,rap,k-pop,houston rap,k-pop boy group,dance pop,trap queen	58715441,7310065	92,80	183	Butter (Megan Thee Stallion Remix)	2021-08-27	57	164457	False	68
1KhgxBw8BmlNpj8nI3dIBH	Project "Rơi"	Dkayz		400	18	183	Project "Rơi"	2021-03-07	24	165709	False	36
7nc7mlSdWYeFom84zZ8Wr8	Tell Em	Cochise,$NOT	pluggnb,viral rap,rap,florida rap,vapor trap,plugg,aesthetic rap,underground hip hop	458166,1241413	68,73	183	Tell Em	2021-05-28	68	180379	True	80
4FYUEsmyMi0Y1rH9GiJcTc	Tán Gái 303 - Remastered	Low G	vietnamese hip hop	466894	56	183	Tán Gái 303 (Remastered)	2021-05-31	24	192346	False	36
3CeCwYWvdfXbZLXFhBrbnf	Love Story (Taylor’s Version)	Taylor Swift	pop	64023844	100	183	Love Story (Taylor’s Version)	2021-02-12	64	235766	False	75
0T4unJIFcPbWwQiq0bfCuP	Dạ Vũ (Phong Max's Version)	Tăng Duy Tân	v-pop	60801	50	180	Dạ Vũ (Phong Max's Version)	2021-09-03	26	240005	False	38
7lOvJBqH38ZY59eLU7bioq	all I want is you	Rebzyyx,hoshie star	viral rap,sped up,hyperpop,pink noise,scenecore	228028,34346	64,60	183	all I want is you	2021-02-09	66	151415	True	77
2LTxY5k743bOwmrN0054yb	Tháng 12 Anh Có	Kidz	vietnamese melodic rap	33394	37	183	Tháng 12 Anh Có	2021-05-23	24	98359	False	36
19pChrR4hwdINqoOFUo2Hj	Keep Your Head Up Princess	Anson Seabra	alt z,gen z singer-songwriter,pop	852351	69	183	Keep Your Head Up Princess	2021-10-12	54	198220	False	65
67BtfxlNbhBmCDR2L2l8qd	MONTERO (Call Me By Your Name)	Lil Nas X	lgbtq+ hip hop,pop	12135752	82	183	MONTERO (Call Me By Your Name)	2021-03-31	67	137875	True	77
7JI7q7wo3LHkR7QSWI1eVZ	Mashup Đã sai từ lúc đầu, Cạn dòng nước mắt	Bùi Anh Tuấn	v-pop	132168	47	184	Mashup Đã sai từ lúc đầu, Cạn dòng nước mắt	2021-03-01	25	374069	False	37
6OcCk1dbAb7XNHsC098oEM	I Quit Drinking	Kelsea Ballerini,LANY	country,contemporary country,la pop,pop	954677,5208664	70,76	184	I Quit Drinking	2021-06-09	63	171200	False	74
1OQ3PoRZRtE7RH0NIh3p1O	Drawer	10cm	korean pop,k-indie,k-pop	398511	58	183	Our Beloved Summer (Original Television Soundtrack), Pt.1	2021-12-07	49	237266	False	61
1Xk8uzmcWjP9RZ9muo4hgb	Đoạn Tuyệt Nàng Đi - Lofi Version	KProx	viet lo-fi	6394	28	184	Đoạn Tuyệt Nàng Đi (Lofi Version)	2021-06-27	26	232071	False	37
5K6w4qb1oN6R7h75kkkFLw	OCEAN (feat. RPT Orijinn)	RPT MCK,RPT Orijinn	vietnamese trap,vietnamese hip hop,vietnamese melodic rap	271841,3074	56,37	184	OCEAN (feat. RPT Orijinn)	2021-12-25	25	162311	True	37
5P5lTAd4r6ro0rMpjwg34u	Mình Yêu Đến Đây Thôi	Tóc Tiên	v-pop	164790	48	184	Yêu Rồi Yêu Rồi Yêu	2021-12-16	27	285885	False	37
4YOLBAkZdpD9mAimLvz4gD	Thương Nhau Tới Bến - Edm	Nal		25684	34	184	Thương Nhau Tới Bến (Remix)	2021-09-08	27	268235	False	38
46u5B2WN4wryYLZuMAOmI4	Hurts So Good	Astrid S	pop,norwegian pop,tropical house,alt z,dance pop	1268519	68	184	Leave It Beautiful (Complete)	2021-03-05	62	208728	False	72
0PoIP8gqKndnJdnKIQyzwN	Về Phía Mưa	Thế Bảo		3262	27	184	Tôi Đã Từng Như Thế	2021-12-15	33	333099	False	36
4pt5fDVTg5GhEvEtlz9dKk	I WANNA BE YOUR SLAVE	Måneskin	italian pop,indie rock italiano	6568407	80	184	Teatro d'ira - Vol. I	2021-03-19	77	173346	True	83
3QPBocWfIcOCdFFvmqn60F	Just Look Up (From Don’t Look Up)	Ariana Grande,Kid Cudi	pop,rap,ohio hip hop,dance pop,hip hop	85761123,6195940	91,82	184	Just Look Up (From Don’t Look Up)	2021-12-03	55	201667	True	67
3olUFMwgASQGeXrlm4g6OH	What Did I Do?	Hayd	gen z singer-songwriter	207620	61	184	What Did I Do?	2021-12-17	43	215783	False	54
332GJ8ykVuEt3jOT1sy7j6	Hello Future	NCT DREAM	k-pop boy group,k-pop	5777775	73	184	Hello Future - The 1st Album Repackage	2021-06-28	66	220920	False	69
4g05dGhnA69TG6AJljEcL6	Điều Ngọt Ngào Khi Chờ Đợi Anh	Nguyen Ha	vietnamese singer-songwriter,indie viet,v-pop	175724	42	184	Điều Ngọt Ngào Khi Chờ Đợi Anh	2021-10-22	24	322500	False	35
31qCy5ZaophVA81wtlwLc4	Anyone	Justin Bieber	canadian pop,pop	68258556	91	183	Anyone	2021-01-01	63	190779	False	74
25gacl0dFF9HTclx7Ug7xC	Like 1999	Valley	pop,indietronica,post-teen pop,electropop	174332	61	184	Last Birthday	2021-10-01	61	144742	True	69
6aDsgHPZsMztSbZernzlF8	Someday	OneRepublic	piano rock,pop	14700706	84	184	Human (Deluxe)	2021-08-27	71	187888	False	75
1KR9TkyhxqqpOk45WAm7bM	Running Out Of Roses	Alan Walker,Jamie Miller	pop,electro house,pop soul	36353607,397646	81,66	184	Walker Racing League	2021-09-10	56	136563	False	67
7eCpXVlWnTVEE8twb3P8m5	Have We Met Before (with Eric Nam)	Sarah Barrios,Eric Nam	alt z,k-pop	29107,1969634	48,63	184	Have We Met Before (with Eric Nam)	2021-04-30	52	158174	False	64
4P0r0yO7HNPvOra7BHGixH	Money Rain - Phonk Remix	VTORNIK,Phonk	russian drill,russian hip hop	54225,43623	58,59	184	Money Rain (Phonk Remix)	2021-06-14	64	150941	True	75
27tDoZsybt3KvJWTDoW9id	Heartbreak Anniversary	Giveon	pop,r&b	2672606	80	183	When It's All Said And Done... Take Time	2021-03-12	70	198370	False	65
2vjY3jGKElvqXoaGNEuYef	怪物	YOASOBI	japanese teen pop,j-pop	4681751	76	181	THE BOOK 2	2021-12-01	63	205480	False	67
4j5ffIFh7bFT7GZciP1TCy	10,000 Hours (with Justin Bieber)	Dan + Shay,Justin Bieber	pop,country,contemporary country,canadian pop,country road	2806862,68258556	73,91	183	Good Things	2021-08-13	69	167693	False	71
48QKOSXSIdV6nZkT0pfqLn	Flower	Johnny Stimson	chill r&b,pop	195453	57	12	Flower	2021-11-19	52	173230	False	57
5mnpMkzp3Z2RCCbwIEZCbv	Phonky Town	PlayaPhonk	drift phonk	236292	65	183	Phonky Town	2021-03-16	66	141343	True	78
4Jd1Q60rxJ9Bbx2l6l42N7	Chân Tình (feat. Ali Hoàng Dương)	Anh Tú,Ali Hoang Duong	v-pop	48839,14739	39,33	183	REPLY 2000 Xuân Hạ Thu Đông Rồi Lại Xuân	2021-01-26	34	222500	False	36
1kvkYrjZh561EJwERr8EsK	perfume	mehro	gen z singer-songwriter	177876	62	183	SKY ON FIRE	2021-03-25	66	149668	False	69
2WIJXF6tT09YzL8FjyVy5x	Asi Me Encula	Sandro Malandro	mexican hip hop	34974	56	183	Sandro Malandro Por Amor Al Mic	2021-03-19	55	198336	True	66
130HVxaVe9EYcLJmuOR9Rw	Até A Próxima Vida - Ao Vivo	Henrique & Juliano	arrocha,sertanejo universitario	17302667	81	183	Manifesto Musical (Ao Vivo / Vol. 1)	2021-12-10	72	194310	False	66
3Oa9oxOLUYGQgzKXGIMpWy	Convénceme	La K'onga	cuarteto	1351614	72	183	Convénceme	2021-02-04	54	190045	False	66
02xwA3Ej9NPetftp9V7VZ3	好きだから。	『ユイカ』	japanese teen pop	107908	53	183	好きだから。	2021-06-27	54	298663	False	66
7eVu7FI02cTicLEgVtUvwF	ZOO	TAEYONG,JENO,HENDERY,YANGYANG,GISELLE	k-pop	997568,39891,13040,12757,31059	57,54,52,52,52	183	2021 Winter SMTOWN : SMCU EXPRESS	2021-12-27	59	177413	False	70
7pyjX48CPTw2AOc40AnJrc	Đắm (feat. Ricky Star)	Xesi,Ricky Star	vietnamese hip hop	4177,38205	36,39	183	Đắm (feat. Ricky Star)	2021-07-08	25	185509	False	37
10Hr0t3bSzoSRXHOYIuPBu	Vì Yêu Là Nhớ	Han Sara,T.R.I	indie viet,v-pop,viet lo-fi	112822,127154	38,51	183	Vì Yêu Là Nhớ (The Hero Version)	2021-06-20	25	259756	False	36
2qNZU7RSIDSzbQ27gtaC0q	KHÔNG PHẢI TẠI NÓ (feat. Mai Ngô)	RAP VIỆT,Mai Ngô	vietnamese hip hop,v-pop,vietnamese melodic rap	950908,142	48,19	183	Rap Việt Season 2 - Tập 1	2021-10-18	36	164210	False	36
58KY9Kz0JO6XaBZABJkjse	Đào Nương	Hoàng Vương		296	19	183	Đào Nương	2021-07-05	25	186382	False	36
6tOtR5zHBJjJz5MPDnfjOC	Là Từ Lúc (since)	Nguyễn Minh Xuân Ái		137	19	183	Là Từ Lúc (since)	2021-03-02	24	266657	False	36
4OakWHxvotDsTvOwqqNZFR	Rồi Tới Luôn	Nal		25684	34	183	Rồi Tới Luôn	2021-08-07	28	246664	False	39
3UjGudrhckjEQjKHLR3p5G	Break My Heart Myself (feat. Travis Barker)	Bebe Rexha,Travis Barker	pop,rap rock,edm,dance pop,post-teen pop	7784701,401043	84,71	183	Better Mistakes	2021-05-07	56	151999	False	67
5dXWFMwD7I7zXsInONVl0H	I Hate U	SZA	pop,r&b	9261451	92	182	I Hate U	2021-12-03	68	174000	True	80
4RewTiGEGoO7FWNZUmp1f4	Celebrity	IU	k-pop	7619251	72	183	Celebrity	2021-01-27	50	195546	False	62
68lGn4Pn1ABR4veCVi9s7x	Phản Bội Chính Mình	Quân A.P	v-pop	265481	43	183	Phản Bội Chính Mình	2021-12-20	25	242000	False	36
